scorer,,,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk,tinsttk
bodyparts,,,nose,nose,chin,chin,left-eye-pupil,left-eye-pupil,left-of-left-eye,left-of-left-eye,top-of-left-eye,top-of-left-eye,right-of-left-eye,right-of-left-eye,bottom-of-left-eye,bottom-of-left-eye,right-eye-pupil,right-eye-pupil,left-of-right-eye,left-of-right-eye,top-of-right-eye,top-of-right-eye,right-of-right-eye,right-of-right-eye,bottom-of-right-eye,bottom-of-right-eye,left-of-left-ear,left-of-left-ear,right-of-left-ear,right-of-left-ear,left-of-right-ear,left-of-right-ear,right-of-right-ear,right-of-right-ear
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,20230317_131138,img0015.png,162.7884386799216,258.0770530030487,179.95428720167428,294.12533489872936,143.04771287990602,219.1677963537427,130.7455214393166,215.16243169866706,143.6199078306311,210.01267714214126,151.9167346161449,219.73999130446776,144.47820025671874,230.32559789288192,206.27525493502836,209.15438471605364,190.25379631472586,217.45121150156743,203.70037765676545,200.85755793053985,219.72183627706798,203.14633773344022,210.8528145408291,218.88169887838018,125.59576688279078,186.26658668705002,151.05844219005726,159.65952147833337,213.71378929445453,153.0792795449949,262.63645758144963,171.9617129189229
labeled-data,20230317_131138,img0044.png,226.66983898843952,103.97926673774143,228.52644576535988,151.09066370209507,198.1245097932893,90.2867917579539,183.9678831192717,91.21509514641407,197.6603580990592,83.09244049738759,209.49622630192638,90.98301929929903,199.05281318174946,99.56982564255561,258.46423004320036,91.21509514641407,247.32458938167832,91.91132268775921,258.0000783489703,81.93206126181236,270.76424994029765,88.89433667526365,259.1604575845455,97.71321886563527,163.08105687891785,85.8773506627681,197.89243394617424,59.42070409165324,258.69630589031544,57.796173161847946,294.90013804026205,90.51886760506895
labeled-data,20230317_131138,img0190.png,334.35303204981926,85.64527481565305,336.4417146738547,126.7226997550156,288.40201432104084,86.34150235699818,274.4774634941383,86.34150235699818,288.16993847392587,81.0037578733522,302.32656514794337,85.41319896853801,291.1869244864214,89.59056421660878,,,,,,,,,,,237.3453279557315,102.58681165505116,264.96235376242157,74.04148245990092,,,,
labeled-data,20230317_131138,img0372.png,471.7319950175817,171.46195196899956,436.15185819138503,221.72595478695996,430.1277080409178,133.9992682207819,419.58544527760034,126.84558991710212,433.5162925005556,127.41035399370841,442.17600834185214,141.71771060106792,430.88072680972624,140.96469183225955,,,,,,,,,,,363.4855470013748,108.58488477349853,410.92572943630375,96.16007508816,,,,
labeled-data,20230317_131138,img0478.png,399.8187025963799,95.2188016271495,398.8774291353694,130.7989384533462,356.3318686976951,92.77149062852222,343.15404024354814,92.58323593632012,356.3318686976951,86.37083109365086,367.8154049220231,93.52450939733062,357.2731421587056,97.28960324137259,,,,,,,,,,,307.95041280175565,105.19630031386075,336.56512601647466,79.4054074821732,,,,
labeled-data,20230317_131138,img0569.png,,,349.93120916282373,186.14581796076328,300.04371572926755,129.1046462235273,285.3598497375038,129.2929009157294,298.7259328838528,122.13922261204965,,,301.92626265128854,137.57610737262175,,,,,,,,,,,252.22702390993442,128.72813683912312,286.3011231985143,96.16007508816,,,374.59257384129864,93.90101878173482
labeled-data,20230317_131138,img0658.png,338.6359276306978,102.74898931523346,,,299.10244226825705,95.7835657037558,284.7950856608975,96.5365844725642,297.7846594228423,89.19465147668234,310.39772380038295,95.9718203959579,300.42022511367173,101.05469708541457,355.0140858522804,93.33625470512852,348.613426317409,94.277528166139,353.3197936224615,88.62988740007604,363.1090376169707,92.58323593632012,355.7671046210888,97.1013485491705,250.90924106451973,102.18422523862716,282.5360293544723,73.19300263950393,,,,
labeled-data,20230317_131138,img0875.png,313.5980535678186,201.95921210573957,324.70508040774246,240.92793339157404,291.94876396457727,172.59148012221215,279.52395427923875,170.52067850798906,292.89003742558776,164.4965283575219,301.36149857468223,175.79180988964782,290.44272642696046,181.815960040115,349.93120916282373,163.1787455121072,337.6946541696873,170.14416912358487,347.6721528563985,155.08379374741696,360.09696254173707,156.77808597723586,353.5080483146636,170.33242381578697,271.0524931301443,149.62440767355608,305.12659241872416,123.64526014966644,348.8016810096111,115.73856307717828,391.15898675508333,133.0579947597714
